region1	region2	region3	region4	region5	region6	region7	region8	region9	region10	region11	region12	region13	region14	region15	region16	region17	region18	region19	region20	region21	region22	region23	region24	region25	region26	region27	region28	region29	region30	region31	region32	region33	region34	region35	region36	region37	region38	region39	region40	region41	region42	region43	region44	region45	region46	region47	region48	region50	region51	region52	region54	region55	region56	region57	region58	region59	region60	region61	region62	region63	region64	region65	region67	region70	region71	region72	region73	region75	region76	region79	region81	region83	region84	region85	region87	region88	region89	region90	region91	region92	region93	region96	region97	region100	region103	region104	region105	region106	region107	region108	region109	region111	region112	region113	region114	region115	region116	region117	region118	region119	region120	region121	region122	region123	region124	region126	region127	region128	region129	region130	region131	region132	region133	region134	region135
-0.0506070096050234	0.02329199582162943	0.11729718297363585	0.07081174335594875	0.03722949331900663	0.10353215678829457	0.1058914429669691	-0.0838936765614	-0.00404123062053698	0.148309108868926	-0.012531013298477313	-0.09520837118494385	0.014568549425282594	-0.035447413773816286	0.05696373856377382	-0.1473551899930341	-0.021815816172730856	-0.04321541550427563	0.0011825395467697222	-0.0102135905621733	0.030561762238587625	0.013832841431558805	-0.00218302041385767	-0.014140871653612561	-0.045249671290774625	0.058708344023141255	0.06902496175358372	-0.013722855004131704	0.016776352258980397	-0.08500008661714195	-0.04858853734555412	-0.025898686330784387	0.022710900472393856	0.161098308540088	0.1162731835408967	0.054989072327204555	-0.02918598788509828	-0.10345287698403029	0.0425280580569725	0.05623098196577074	-0.058405031555821184	-0.013746421269284301	-0.01401902245164056	-0.04048147435734078	-0.05046336824873519	0.10650713720767957	-0.00570028363146978	-0.12320946669276807	0.0027871748741629793	0.01481711923359542	-0.014623015308515482	-0.0633660247020565	0.013473173163929288	-0.045780495244198006	0.11351345101651913	-0.020012661969461238	0.05105103520797323	-0.009842313560112179	0.03150462929606281	0.031071850133875503	0.001957106779018287	0.05723202578108324	-0.02179989895550197	0.08490752037550368	0.023784999777407747	0.055076363264368926	0.022768904270235462	0.004201508248441711	-0.03917783565901112	0.017876014978274176	-0.008754116911562256	-0.025153112648528566	-0.03471920622368819	-0.04878831706540604	-0.045344061330063454	-0.04816633525490326	-0.03780287276206924	-0.0028076424909106498	-0.002630848266496643	0.008422296967602471	-0.013736459217258556	0.011081444776278888	0.02501447315024449	0.018078405195910068	-0.07627190501168887	-0.01806936965034745	0.027705229048606343	0.013849898427138659	0.07612873910048457	-0.0646321979109455	0.039771951519712065	-0.05676761693767722	-0.03834619586346155	-0.06123446812698395	0.069870521327055	0.15053165328932722	-0.028105442499617682	0.010269429388020175	0.027128118432432995	-0.08158227034200086	0.06760463406279008	0.055051259595570314	-0.038438279451167505	0.034811197948642146	-0.016368460559285942	0.08000624868307625	0.03801652034140171	0.011148364308687046	0.05173972692603232	0.029206322219657455	0.011533924303490473	0.10066220171576173	0.02422186116996844	-0.0034033823681305668	-0.04353240103702561	0.048403270364123355
0.8581660350257594	1.342961365976623	0.32138403999117704	0.026775251614314047	-0.8679550051796108	0.6834613198088657	1.0323807091555464	-1.7479292588768092	0.19041833713701084	0.9474468414897728	1.350778465570625	-1.5566418325498126	-0.3406590272701211	1.5202622107259547	-0.5713518474609929	-2.163230303474193	-0.6422718378044182	-0.5541150929199683	-0.14961531199417064	0.5328540331248034	0.41000849636570635	-0.3013650588722287	-0.5128466541782876	1.0077572988626895	0.9238264444546084	-0.2079701608469285	-0.47206370532305053	0.25706557254327106	0.3842304702563844	-0.23607158824349145	-1.8431270652855047	1.213305883949203	0.1505015335747779	0.5640264638342415	0.6521917916234795	-0.5889441815300732	-0.7331412700046354	0.186745659571726	-1.0894860421941188	1.724544702014759	-1.1024250207181354	-0.04831122990922941	0.2578292786789775	1.1020495868235716	1.0777490223718853	-0.11327598757960176	-0.9078409209094516	-1.2821434063460815	-1.206809622285926	0.3460696732303931	2.3378851768888875	-1.5618961526018666	-1.9577620487106588	-0.12265167320143526	-0.4497929248043691	1.9034276583402936	1.5217645884541526	-0.3387138213955723	0.08468665131146566	-1.1514995491601347	-0.8774053929718165	-0.45606660953221756	-0.27900863383676683	-0.9335137470960035	-0.48169004552205563	0.19414600875578217	-0.921096428694406	0.736152482623312	-0.588618709286228	0.1482204667489414	1.102431445309766	-0.7843493363835452	0.6757384082781476	-1.2453858108587121	0.524652930224099	0.858054539977644	0.8737274126136487	-0.12335924910815291	-0.228389236120405	-0.9698155205328566	0.916567035907	-0.5831955858454048	-1.2477466709167968	2.0661262502286757	1.0296214909447798	0.07732980430311792	-1.8381869417905163	0.9537921850997699	-1.2688931031358008	-0.6609895429534847	0.18338335137601497	0.26023620395804525	-0.18370735966451798	0.9374055059203258	1.973190906280249	-1.3050364932780307	0.6435129232517338	0.3299521733186285	2.919240908822951	-1.0679492641273869	0.3478351713411328	2.1084127608427274	0.6651897622870749	0.43628275681352724	-0.5322569712092062	-0.7585211120331494	1.0276429022781897	0.48439729882400484	-0.2142316015515788	-0.17253209620091128	1.0216836234480173	0.6722431119569602	1.8905842940600897	0.1882642630297131	0.9292427501718283	1.3013034414366775
-0.6740413265157369	1.1586984969991894	-1.8197628786950144	0.7878667079774617	0.41705939781934925	-0.8091832828476991	0.7643227746959692	0.10156805583605005	-0.9997574602939074	0.9275233270140603	-1.216682254929387	-0.6652701419423762	0.21244116838149105	0.31571405939152325	-1.4698499337144622	-1.7910868710088912	2.9307102167508265	1.4217891933471871	-0.5910068558982327	-2.0346192815903317	-0.7487152295251136	0.1867094569116587	-0.2337188257043089	0.09679613645040049	-1.8761729081650365	-0.673949005134822	-0.6164200368454892	-0.52798798506187	-0.3657349029792275	-0.41156535223683094	-1.1711215443212295	0.22485511331913988	0.4647872610926642	-0.8764311508396355	0.7004640876940715	0.02710846972243713	-1.4143687208438658	1.2075826384115955	-1.7538803313434643	0.2183890635318896	0.44017592951414075	-0.4471792925785548	-1.3120255890173107	0.1544911429972158	1.4465144302901956	-1.2128824524965016	1.6977863608306454	-0.37656740286149726	0.6864889786328674	0.7010540573329965	1.913202847499575	0.09766292376059321	-1.5265728414479094	-0.684021340284112	-0.8927225342969884	0.6998329527251805	0.00874894875667913	-0.15919962542256477	0.28758316754910374	0.39686105560795243	-1.521463624385886	-1.8210673952458727	-1.644679666148731	-0.8471045814745143	-0.5938275761883787	-1.6474234806828487	-2.638218652815917	-0.1756585952691344	0.4606517168752768	1.1495384791195489	1.2751278202165577	-1.9098254534054993	-1.1737390301777775	-0.29192188153565385	-0.5650468257091205	0.5711878104813218	-0.14812613072519676	-0.487640778979985	-0.013618019143566272	0.9594266369862635	0.49372159502425556	-0.10187659505223977	-1.5338275106356747	-0.6741735335677218	0.09230886098062263	1.0541504099464851	-0.9682628695430759	-1.6352947188800582	-1.6018763867036	0.606502902690203	-0.2806415702858861	-0.004150648494568765	-0.4386628646741862	0.6114451657978828	0.5475513387434288	-0.97342921414236	0.805759895960856	-1.1955193611172024	2.1256886649623374	-2.211930582957778	0.026477620709310857	0.8601607971030387	-0.06913929568207124	0.699437809404237	0.30570117359952714	-1.6520045045923362	1.236279252348037	0.5798675815569684	0.1448346976550219	-1.1675694882984269	0.01631474112699192	-1.2454025672872855	0.21610157085337603	-0.050590086760859174	0.5290144215073915	1.9858085904497957
-0.8804174308614503	-0.396590488241347	-0.0358723456807574	0.024170224501566244	0.17078111075517124	-0.2514524750586276	-0.5907141713166745	-0.8091431084694324	0.056878998697146126	-0.5392070458304781	0.08194371015059043	-0.18753229245889963	1.6257952087471665	0.7058111952254115	-0.3323678282115015	-2.006075476442375	-0.48526838209652207	0.7047077354238299	0.8566806805118928	-0.4183749682090731	0.8397556513806893	0.7667775903201872	0.8186421720164296	0.22343211795128035	-0.8833065993161585	-1.2660072589828737	-0.29526329702293114	-1.0554888808758216	-1.942904381685623	0.056363441732026315	0.7701847400790363	0.06637861984357475	-0.7793361504701931	-1.0450263422945798	-0.15607086475080137	0.8174928742187895	-1.8982520708348483	0.2263407166359449	-0.9468249630103984	-1.2244028432547953	0.5015592971783934	-0.3139250713931717	0.0444291707131584	-0.6629223517394106	0.13814767212845594	-0.7141673485861543	-0.34278360839891087	-2.3175481216492284	0.7401464244111077	0.10754037015520547	2.6552684979233727	0.45220281255393585	-0.6210244973045975	0.10999713107796798	0.17206729125142245	1.472982909058012	-0.3553525514523585	0.2521992582787008	0.4574591457463376	0.9777540205792684	-1.1978838377225847	-1.2896322294136133	0.018868075478067493	-1.4746582552291958	-0.4611776247807064	-1.8214968734423829	-0.9181804294588285	-0.7886356313763949	-0.37607656138490936	-0.17007615280903074	0.9542657552621864	-0.6832740424058975	0.8090601578485126	-2.486069767288625	0.1647017388604774	-0.29573701815510894	0.14976213589332846	1.0561598267985477	-0.030915950537521938	-1.1452927216085902	1.030044756448473	-0.43128215696930655	-0.557757447277676	-0.02594458214712921	1.8651981646672153	0.40850621078599514	-2.2613471559628104	0.16955789567295798	0.04785439729681351	0.6471251720070376	-0.27004177558582226	-0.5389108454211843	0.12810556072619533	0.4192758104430573	-1.3461951552552576	-1.760633513496593	0.8316831332858341	-1.5933713274711117	-0.8420056640188474	0.3135680369944701	0.12124478683124329	-0.8691787705058007	1.5378281719383082	-0.3197213604327172	0.7156223450965471	-0.4110685599996076	0.2681651943896335	-0.5332545972084222	-0.8667332699668328	-0.6454986662195947	-0.6220113783614147	-0.9286959128466367	-0.12809187003400133	0.28549555111456354	-0.6889138845455399	0.698042053062718
-0.3039082577928908	0.6576054083091809	0.290080079707877	0.022906803207647916	0.3721713183532295	-1.1448061068280633	0.09251860303603834	-1.680027539943618	0.25305267506692725	-0.881683959326126	-1.1941591499829556	-0.08719232190453584	-0.33500314877912984	-1.647695095040216	-0.2645272877981728	-1.0089343035667266	-0.8905759159228158	-0.21097573523917393	0.7883061103271158	-0.01799162401847189	-1.659393617506191	0.22432422637610186	-0.49974519655723104	-1.37183375114752	0.5223085433085105	0.6141831528518074	-0.693530809613736	-1.312826508902259	-1.0388758140041225	-0.22036936145549071	0.24089115230702532	0.011600100376386719	0.6616943001128949	1.0027336015033819	-0.18014670635501426	0.08992955803752	-0.18409159337872766	0.8805633402787387	0.1739918705289737	-1.340866776175925	1.1612746480170613	-0.7880777139221451	0.7495792768662044	0.23154001596153534	1.2376909188609804	-0.2797034385198269	-0.7153609743191601	-1.4078960874182718	1.3458412231234644	-0.6226745674918681	1.3507001130331933	-0.5007972296376074	-1.8176845638732113	0.7446298260837955	-0.5624414590441351	0.12447337371184349	-0.3108389387119574	-0.4279796220771858	0.23763485663789377	-0.6152015494535785	0.676490283479482	-0.26049976425884896	0.7453482324226997	1.7055989239409186	-0.9041650206179469	-1.260923267048366	0.5016429241147742	-2.1387482125111097	-1.5839901249512824	-1.186835677841763	-0.23473224993363787	-1.520737337148279	-0.15857384836224164	-2.7145035797244965	-0.5201650705106569	-0.8556497714164761	0.6739751635988283	-1.049353109183502	-0.44190722400307203	-0.0681759293305655	-0.08139681255248998	0.3644940588371359	0.8262047776547057	0.23993609107964475	1.2519683407046986	0.29093410140635545	-1.6821471229565705	-0.028472774016404717	-0.04488017358604297	-0.9689220672996602	0.11398275831062217	-0.3185775380689542	-2.112590598523901	0.5464872263464495	0.35572264223130967	-1.0310890501294316	-0.5776731161652866	-2.610381687792745	-0.2671050026772834	-0.1562548544040493	0.14367316983253345	1.8900536203770733	-0.3177384752672593	0.6230690526357252	-0.05385907739671788	0.3867889353896762	-0.6320025841009813	-0.11495949302111859	-0.021979124289421306	-1.5825442540407186	-0.7584880373480649	-1.0707688987942356	-1.1211672659487981	-1.0644031753649088	0.3013168862393293	-2.0710423669070694
-0.2921274491930414	-0.6736360129226677	0.46245665109008827	0.2763555324446831	-0.1082448738931696	0.6316283224350846	0.8902436755121127	0.5115162830156338	-0.6426734632640185	0.6592432033527506	-0.4755825120161126	-0.831401245727359	0.23602827304683274	0.10675207902407785	-0.5654304268473133	-0.2252770448895375	0.02329943120880509	0.6720054601591696	-0.6678437703918789	-1.4014138703663221	1.2908767198544147	-1.4090686546433189	-0.8623656986982564	-0.7494248186659582	-0.01854323650079156	0.10907225391976522	0.3396454627547101	0.5115029020787442	-0.047736397181547395	0.7811616222262883	-0.7266463017019115	-0.37135799427291544	0.9147903534636592	-0.42102112918685725	-0.18427597501886991	-1.1601765627603209	-1.1816721592905683	-0.10240060051124561	-0.3611596380253049	-0.9795596596877427	0.25322010719438814	-1.227901047135639	-0.8914798160772792	0.06295112064460279	-0.27525741432362716	-1.1322984523690678	-0.6553622385734388	-0.5436653569761428	1.4145527444702009	1.0855806291266035	0.18394010789893137	1.169444306140271	-0.8151034678246396	-0.7147597837434702	-0.6224583117713266	-0.8695718371679848	-0.8185008609706584	0.03310177278644754	-1.1397389021143987	-0.9703450567659702	0.7029753310709801	0.0470180156875173	0.3168005485192089	0.840731648893019	-1.2220367693548284	-1.1098126247198004	-0.926240184223412	0.8511786590315844	-2.5917024368783155	-0.5016619666828991	-1.127495654542925	-2.3677962925777973	-0.5823883519572257	0.6836701246275524	-2.6400439965878166	-0.07727736011594454	-0.6221466574950577	-1.157619764116165	-0.8160205867759244	-0.7316792431637671	-0.5480824056600067	-0.5057703292821042	-0.618021091445539	-0.2057816606480242	-0.22100632182956376	0.3784447032695457	-1.10068764742417	-0.5493359091309713	-1.2662816744256427	-0.2754490217245576	0.48345961897032613	-0.38043673352939167	0.061404344830670754	0.5977616312518015	1.3496315532449437	-1.331207212742721	0.5260420289869042	-0.6427328810595263	-0.4884275313724541	0.4082687636392067	0.9747535931672708	-0.39742356320782213	-0.8639437628358722	0.9506989481370163	-0.3761249980873722	-1.4979630592780537	-0.16723788499658412	-0.2566629087904215	0.019884764968819905	-0.5940476770605803	-0.2900438212519324	-0.26571136939168816	-0.5112073493868394	0.18425283927419725	-0.40821489778199865	0.3408032474098822
-0.6073990517618845	0.1898987524878528	-1.3481204527859831	-1.7789791892049824	-1.4946452420135443	1.488974014019182	1.6454212554928718	0.8078176392160885	0.16995095404375954	-0.2573429848232229	-1.103319990898422	-0.2654313643068316	-1.7019425181397314	-0.6334263202878854	-0.7894934021626254	0.6155491809220375	-0.04593260909215654	1.7668987121987199	-0.8968943881127864	-0.7479692723689564	-2.3465327639662017	-1.0849584795357339	-0.4861617243712508	-1.149567557936923	-2.948388158581152	0.16622017017044483	-1.0160249594485131	-1.8025376932777928	-1.4721715436682599	-0.8842381881736815	-1.3768009043345548	-1.5370471583133067	-1.451857197375938	-0.8208785465021241	-2.2996717133006146	0.065647904601701	-1.70723189808005	-0.20599573051985615	-1.8291198647395877	-2.65784672830648	-1.6190073018771367	-2.4365045798669027	-0.8602063521589185	-1.7332923861933822	-1.7536383393275612	-1.6563511888472506	-2.233491275480906	-1.2899463217321003	0.21493524728813887	-1.030130159882533	1.0011461401046382	-0.7206779779948098	-1.0513122188844726	-0.4652849858886025	-0.9844779807192999	-0.4213793687669071	0.08211247268057685	-0.21097951866918616	-2.0089345515952086	-0.29646679224818545	-0.8307481001577532	-1.8363013254719935	-0.855970194283879	-2.3276418594862043	-1.6062916745530322	-1.468068333383121	-2.166740992951376	0.6874651714010618	-1.7497543536130764	-1.0457814890356116	-0.5786222736287343	-1.9124181380186152	0.985171728410194	0.7277533922672761	-1.1177723966420547	-0.1918767080534465	-0.5392613592461991	0.44184541534317745	-0.5169002469239127	-2.0247985763907446	-2.590726700282145	0.15706930509445594	-2.224126928611575	0.006619219158084369	0.7027988145680896	0.8082634033495867	-1.1510280180024275	-2.0944454559782764	-1.9302712074089758	0.4121865849785627	-0.5089217180048418	1.0999146163037978	-0.2914176341488739	-1.2776333187230355	-1.4382324210408457	-2.0185660159211207	-0.6940977184696056	0.6409858826259685	1.930923850413015	-2.813724817356303	-1.5312101740723976	-1.878079333862749	-0.18326499747670594	0.06492583177557218	-1.9909685232700123	-2.1229028413690103	-1.7919722663912545	-1.529403976008996	-1.8289556626186183	-1.7314854529196053	-3.2890785968059215	-1.939526530623918	-1.7487651215529343	-1.1929189423469968	-1.6984528949094995	-0.3933727552741414
-1.58657561629495	0.31717404005370387	0.13297521204648027	0.43712930209425854	-0.2990981959711982	-0.2835034410362262	0.5380939512530468	-1.0817318526565152	0.30746932106883135	0.5592907562847309	-0.7966476607255291	-3.342956289962035	-1.592678976010792	-1.7992182017014153	-0.09089005590509622	0.016448882225466165	-1.7325512597710877	0.21540829289668145	-1.858371231610717	-2.6751134005597113	-0.5151027977936811	-1.9645084760854878	-0.7423054327493162	-1.7291360944770409	-1.2600917804361749	-1.9801444703606308	-1.0469176598991319	-1.5076610122624072	-2.650047668754606	-1.3955061388402386	-1.4048974373628114	1.1421922307907968	-0.4191117094476365	-0.671887647972541	-0.28354284526579554	1.0439141686559479	-1.5752161650463756	0.2143837578559332	-0.9749722234106092	-2.4745540074489756	-2.3018014643879985	-1.468918817284086	-0.5737625995494487	-1.0465839982490885	-1.6666042393543223	-2.1016909362348373	-1.1115030913375554	-2.0818988083326575	-0.5618533721877618	-0.36246249172371736	1.4162334450801928	-0.33732618632448735	-2.6001407984088236	-0.21492582960795198	-1.219174978795907	0.8911995883011161	-0.4601757922852376	0.734508653072387	-0.9333952948095655	-0.4030518328327144	-1.256735841976518	-1.1066099327287533	-0.8536542986828529	-1.850710542787979	-1.1899743177384945	-1.661950840464582	-2.171803849915168	-0.38575858905794297	1.010060887179061	-1.6183243248637096	-0.7701626986484787	-2.1535144037197678	-0.26705316600451257	-0.8366707709079021	-0.7726937999705777	-1.1537224911653732	-0.34914680941418114	-1.3531153919367274	-1.395168726534946	-1.5527899839918127	-1.0944787638590263	0.2980052591911717	-0.6947052659444417	0.19707886301888025	1.9751595229881564	-1.015662987527305	-2.3526278639442433	-1.8408296289789663	-1.170450396081315	0.036709927705011844	-0.3311634107238223	0.7130586644958672	-0.7699171482116323	-1.6229568760661246	-1.3357978440563247	-1.9695066220173822	-0.5951193940342385	-1.102898285318588	0.9308006968877159	-1.445835095827245	0.15186545032888432	-0.33710145844295464	-0.7419073967287133	0.3273226033078288	0.7036402276538007	-1.0660784515703516	-1.0320894417310331	-1.3875773280083694	-1.0925105239563038	-1.050109243874708	-1.7603225331771777	-1.5811463845552185	-0.2796250594663201	-1.1219367357977383	-1.216558566222252	-1.0041914464318504
-1.2266356381719379	-0.34348870375835217	1.1693982242571237	1.4377319533566697	1.1615675368132452	-0.20280609198977753	-0.23557592185689752	-1.3368633530509901	0.7229997473778729	1.2256460677168104	-0.719857374690465	-0.7157506453861348	-1.4345152715987886	-1.5626379534275663	-1.126266461491937	0.4439529031218057	-0.544192139639162	-0.3605706064427008	-1.0513609526603496	-0.0061510593976052364	-0.5010553841027641	-1.0813071231524494	-1.4087637125148016	-1.6506196584795203	1.625831067959187	-0.044649183297579574	-0.9233375020467319	-0.8087986512364627	-0.9168870636159796	-1.480722953767418	0.8868080100796294	1.0784892429051343	0.404701560094936	1.5386388507744535	1.1570272800090062	1.318833902498916	-1.4617664712932337	-0.8982592481181625	-0.9488817763225355	-0.34371163702620866	-0.5031288266233686	-0.3062564999372642	-0.36098803978359933	1.0576593115407933	0.4003779124688409	-1.432584966983267	0.814597164334919	0.0965100719420226	-1.0085589494043778	0.8809739066393334	-0.06384922421329922	-1.7796337539196636	-0.4746333877160351	0.816825858409167	-1.5263730312131851	0.014828028244057906	-0.8309278126367237	-0.7027323647447099	-1.3010638600286628	-0.6224235663443801	-1.548961834616514	-0.7335882915545785	-0.27188179540622104	0.7576551129794029	0.7373863913153925	-1.2979917326905819	-1.192773979821286	0.2714897286615101	-0.5218979023296733	-0.4833018762195197	-0.34521530465787825	-1.9714155247235898	1.1296530115714145	0.3826663250139551	-0.779042412394904	-0.7889057566063071	0.7293707625775512	-0.30968199765584514	-0.06557181153647576	-0.3840232585252856	-0.9020479540926447	0.44431166590467214	-1.6134589679069342	1.4852905436049535	0.28451790000883154	-0.3619979100643418	-1.6680257001480658	-1.7695128787756897	-1.8404935521290675	-0.3056493441519723	-2.4465955400513923	0.3946462149987327	0.10824441271641301	0.1659080909114785	-0.6884720604839376	-0.3696570825299376	0.3978391713552372	-1.6719991425175507	0.5435377212120311	-1.4737336562192715	0.06071369404022878	-0.5377729884467655	0.19499364091261037	1.6814739657511568	1.170630607949612	-0.3232023705141334	1.1139965832080247	0.029066089622008153	0.8939222806984122	0.36904627823968894	0.5336449790149566	-0.5616002529573385	-0.11841213447322584	0.7959339292956943	0.772161808458291	0.584564028513542
0.7979887583491935	-0.3898632659277738	0.31114577982685826	2.2381017000310806	1.819246964962729	-1.3247539781625532	1.4227729618950933	-1.6245727005641322	1.36068307034286	0.019447263726717033	-0.03192836940221182	-0.4623312770319408	-0.9637596718324049	0.15293378262184623	0.07929844494797765	0.5519869187092883	-0.4899305264234649	-0.6797197334951792	-1.0079683695542943	-1.9361486279292146	-1.0483513428652842	-0.4527340250902251	-0.8001695593705266	-0.7083902784312852	-0.7849418086705412	-0.9183662169235374	1.848448537669832	0.18613269916499592	0.20052877474575903	0.8135871952753708	0.7286203554487432	0.04303500407656776	1.0496796542460214	0.5291554345562832	0.9700160501103235	0.496565331689218	-0.897969442011522	0.16949342562470548	-1.306041378382156	0.8467816710376571	-0.602107922774919	-0.5914275716192627	-0.03887510671493863	-0.12851800912036665	3.3073072534090096	-0.5355858027336345	0.61860044659669	1.6238933825897632	0.10135837154005595	1.3283079085582237	-0.2616176856119801	-1.4557403947882552	-0.8559465486394496	-0.0009659849037817809	-1.3061671810618625	-0.8957862025218319	-2.5314993416549236	0.4793014624303505	-1.0604718720101214	-0.2663524316404645	-1.2258225518418489	1.0117248342173422	-0.960253700708984	1.3078921774847605	1.4977456992000426	-0.4635162193877444	-0.9258846514820339	0.8006179713538196	-1.2595610732848248	0.028380275342116672	-0.4583743169291305	-1.329710888630262	-0.3374381139875998	-1.3772355057550987	-0.9548410411783613	-0.04878718440530282	0.48594170273713916	-0.06933943533411649	0.3655784762814502	0.36887986048561067	0.8484999534457722	0.6337566835320702	-0.7870874977393196	0.14477559246385574	-1.1779379586791145	0.2302008660370877	-0.32027549348389944	-1.5488348680640647	-0.3804935393362658	-0.8727087940709622	0.03110345181032534	0.1257407046302545	0.7890175141585596	-0.33091469194633727	-0.3329388362335193	-1.1289461794388518	0.8936760130970751	-1.0521193338796893	0.8793264242275823	-1.6922917335702177	-0.33489549902008536	0.2549450565370534	-1.8574529868046703	-0.967546243474736	0.6783642707018621	-0.5780806107855284	0.009871420660087855	-0.6555697870130922	0.9234510825488356	-0.7579627701224665	0.52370071001688	-1.1380777563924027	-0.14477407409865217	0.7707963133224504	0.9672107813351856	0.2903770891590982
